CrashId,Town Name,Date Of Crash,Time of Crash,Route Class
1851542,New Britain,2010-11-12,21:20:00,Local
1851543,Hartford,2010-08-20,10:45:00,Local
1851544,Hartford,2010-08-13,19:57:00,Local
1851545,Enfield,2010-12-23,17:16:00,Interstate
1851546,Bridgeport,2010-05-01,20:32:00,Local
1851547,Woodbridge,2010-05-08,12:42:00,State
1851548,Branford,2010-05-17,16:44:00,Local
1851549,Meriden,2010-09-17,21:31:00,State
1851550,Portland,2010-10-27,23:46:00,State
1851551,Glastonbury,2010-12-03,19:52:00,State
1851552,Bristol,2010-11-26,6:58:00,USRoute
1851553,Bristol,2010-10-25,11:00:00,Local
1851554,Southbury,2010-04-11,13:35:00,State
1851555,Milford,2010-10-03,17:36:00,USRoute
1851556,Oxford,2010-07-03,1:38:00,State
1851557,Milford,2010-09-11,0:52:00,USRoute
1851558,Westport,2010-12-11,17:36:00,USRoute
1851559,Newington,2010-12-23,14:57:00,Local
1952883,Enfield,2011-01-01,2:41:00,Local
1952884,East Hartford,2011-01-06,18:45:00,USRoute
1952885,Enfield,2011-01-07,2:18:00,Local
1952886,West Haven,2011-01-12,14:58:00,USRoute
1952887,East Hartford,2011-01-22,4:40:00,State
1952888,Canterbury,2011-01-22,5:32:00,Local
1952889,Farmington,2011-01-06,19:16:00,Interstate
1952890,Ellington,2011-01-24,11:08:00,State
1952891,Groton,2011-01-25,1:54:00,Interstate
1952892,Bridgeport,2011-01-29,19:28:00,State
1952893,Bristol,2011-02-13,2:02:00,State
1952894,Meriden,2011-02-19,20:59:00,Local
1952895,North Stonington,2011-02-19,3:20:00,Interstate
1952896,Easton,2011-01-08,0:14:00,State
1952897,Westport,2011-01-16,16:04:00,State
1952898,Windham,2011-02-25,19:31:00,State
1952899,Putnam,2011-02-27,7:43:00,State
1952900,North Stonington,2011-02-28,3:55:00,State
1952901,East Haddam,2011-03-01,17:08:00,State
1952902,Guilford,2011-03-02,16:36:00,State
1952903,Torrington,2011-03-15,7:40:00,State
1952904,Newington,2011-03-17,18:37:00,State
1952905,Ashford,2011-03-17,19:46:00,Local
1952906,Hartford,2011-03-17,11:44:00,Local
1952907,Woodbridge,2011-03-09,6:21:00,State
1952908,Hamden,2011-03-12,12:39:00,State
1952909,Plainville,2011-01-30,2:23:00,Interstate
1952910,Mansfield,2011-03-22,20:09:00,State
1952911,Scotland,2011-03-22,20:53:00,Local
1952912,South Windsor,2011-03-22,22:45:00,Interstate
1952913,Waterford,2011-04-08,22:51:00,Interstate
1952914,Ellington,2011-04-10,2:11:00,State
1952915,Plainville,2011-04-16,1:04:00,Interstate
1952916,Waterbury,2011-04-02,3:32:00,Local
1952917,Berlin,2011-04-02,23:06:00,State
1952918,Sharon,2011-04-04,12:26:00,USRoute
1952919,Bridgeport,2011-04-04,11:35:00,State
1952920,Granby,2011-04-22,20:05:00,State
1952921,Glastonbury,2011-04-26,14:23:00,State
1952922,Seymour,2011-04-29,3:00:00,State
1952923,Madison,2011-03-27,11:24:00,Interstate
1952924,Haddam,2011-03-30,16:04:00,State
1952925,Stratford,2011-04-24,22:50:00,State
1952926,Newtown,2011-05-01,10:51:00,Interstate
1952927,Watertown,2011-05-05,17:53:00,State
1952928,Middletown,2011-05-08,15:50:00,State
1952929,Wallingford,2011-05-10,15:33:00,State
1952930,Willington,2011-05-13,13:39:00,State
1952931,New Canaan,2011-05-13,22:35:00,Local
1952932,Bolton,2011-05-16,12:17:00,USRoute
1952933,Manchester,2011-05-20,2:51:00,State
1952934,Darien,2011-05-07,6:12:00,Interstate
1952935,Hartford,2011-05-12,14:06:00,Local
1952936,Harwinton,2011-05-20,7:07:00,State
1952937,Stonington,2011-05-22,16:08:00,State
1952938,Pomfret,2011-05-28,13:18:00,State
1952939,Groton,2011-05-28,1:28:00,Interstate
1952940,Bolton,2011-05-28,5:38:00,State
1952941,West Haven,2011-05-30,21:48:00,Interstate
1952942,Goshen,2011-06-03,6:42:00,State
1952943,Barkhamsted,2011-06-06,1:48:00,Local
1952944,Waterbury,2011-06-08,15:22:00,State
1952945,Bristol,2011-06-15,18:44:00,State
1952946,Old Lyme,2011-06-16,15:17:00,State
1952947,Danbury,2011-06-19,21:38:00,Local
1952948,New London,2011-06-19,0:24:00,Local
1952949,Southington,2011-06-19,3:50:00,Interstate
1952950,Waterbury,2011-06-18,1:50:00,State
1952951,Torrington,2011-06-20,16:04:00,State
1952952,Bristol,2011-06-06,2:01:00,Local
1952953,Greenwich,2011-06-18,12:34:00,Interstate
1952954,New Britain,2011-06-18,22:44:00,State
1952955,Simsbury,2011-06-26,1:02:00,Local
1952956,Bloomfield,2011-06-28,7:27:00,State
1952957,North Haven,2011-06-30,19:45:00,Interstate
1952958,Bristol,2011-07-02,11:18:00,Local
1952959,Griswold,2011-07-10,0:45:00,State
1952960,Orange,2011-07-16,12:25:00,State
1952961,Stamford,2011-07-18,19:26:00,Local
1952962,Manchester,2011-07-17,1:01:00,Local
1952963,Plainfield,2011-07-19,13:27:00,Interstate
1952964,Sherman,2011-07-20,22:34:00,State
1952965,Bridgeport,2011-06-19,1:08:00,USRoute
1952966,Bethel,2011-07-01,21:17:00,Local
1952967,Hartford,2011-07-09,13:27:00,Interstate
1952968,Thomaston,2011-07-11,12:17:00,USRoute
1952969,New Haven,2011-07-22,15:42:00,Local
1952970,Union,2011-07-22,19:30:00,State
1952971,Trumbull,2011-07-24,12:53:00,State
1952972,Middletown,2011-07-24,2:25:00,State
1952973,Southington,2011-06-25,21:14:00,Local
1952974,Middlebury,2011-07-26,22:13:00,Interstate
1952975,Oxford,2011-07-13,8:40:00,State
1952976,Westbrook,2011-07-28,3:17:00,State
1952977,Danbury,2011-07-29,1:35:00,Local
1952978,Ridgefield,2011-08-04,3:50:00,Local
1952979,Middletown,2011-08-06,18:43:00,Interstate
1952980,East Haddam,2011-08-07,18:31:00,Local
1952981,Wilton,2011-08-09,7:58:00,USRoute
1952982,Essex,2011-08-08,14:41:00,State
1952983,Greenwich,2011-08-11,3:46:00,Interstate
1952984,Wilton,2011-08-11,21:27:00,USRoute
1952985,East Hartford,2011-08-13,16:25:00,State
1952986,Southington,2011-08-14,2:33:00,Interstate
1952987,Farmington,2011-08-16,20:56:00,Local
1952988,West Hartford,2011-08-19,10:55:00,Interstate
1952989,Union,2011-08-19,17:09:00,Interstate
1952990,Voluntown,2011-08-26,14:02:00,State
1952991,West Haven,2011-08-31,8:40:00,Local
1952992,East Hartford,2011-09-01,17:20:00,USRoute
1952993,East Haven,2011-09-02,21:14:00,Local
1952994,Norwalk,2011-09-03,0:21:00,State
1952995,Naugatuck,2011-08-27,3:09:00,Local
1952996,Harwinton,2011-09-07,6:01:00,State
1952997,Eastford,2011-09-10,0:47:00,USRoute
1952998,East Hampton,2011-09-10,19:29:00,State
1952999,Groton,2011-08-12,21:28:00,State
1953000,Orange,2011-09-12,12:21:00,State
1953001,Lisbon,2011-09-13,11:21:00,State
1953002,Waterbury,2011-09-15,2:10:00,State
1953003,Putnam,2011-09-16,15:50:00,Local
1953004,New Haven,2011-09-20,22:13:00,State
1953005,Waterbury,2011-09-27,20:11:00,State
1953006,Preston,2011-10-03,5:01:00,Local
1953007,Madison,2011-10-04,17:38:00,State
1953008,New Haven,2011-09-01,21:08:00,Local
1953009,Portland,2011-07-13,21:38:00,Local
1953010,South Windsor,2011-10-06,14:06:00,Local
1953011,Manchester,2011-10-09,5:00:00,State
1953012,New Britain,2011-10-09,16:28:00,Interstate
1953013,Meriden,2011-10-17,7:53:00,Interstate
1953014,Prospect,2011-10-17,9:45:00,Local
1953015,Manchester,2011-10-18,7:03:00,Local
1953016,Colchester,2011-10-20,8:25:00,State
1953017,Hartford,2011-10-25,18:39:00,Local
1953018,Hamden,2011-05-18,13:32:00,Local
1953019,Trumbull,2011-05-20,11:33:00,State
1953020,Groton,2011-05-20,14:12:00,State
1953021,Bridgeport,2011-05-28,23:07:00,Local
1953022,Granby,2011-06-04,14:11:00,Local
1953023,Hartford,2011-06-04,16:18:00,Local
1953024,East Haven,2011-06-27,1:09:00,USRoute
1953025,Berlin,2011-07-14,18:29:00,State
1953026,Norwich,2011-07-29,1:53:00,State
1953027,Milford,2011-07-31,10:13:00,Interstate
1953028,Hartford,2011-10-30,4:11:00,Interstate
1953029,Hebron,2011-10-29,13:47:00,State
1953030,Windham,2011-10-19,17:03:00,State
1953031,Enfield,2011-10-31,18:51:00,Local
1953032,Berlin,2011-10-31,9:44:00,State
1953033,Newington,2011-11-03,18:30:00,State
1953034,Brooklyn,2011-11-03,18:45:00,USRoute
1953035,Ellington,2011-10-06,1:59:00,State
1953036,Windham,2011-11-06,2:35:00,USRoute
1953037,Danbury,2011-11-07,0:15:00,Interstate
1953038,Westport,2011-11-07,1:11:00,Interstate
1953039,New Haven,2011-01-15,0:14:00,Local
1953040,Woodstock,2011-09-04,22:41:00,State
1953041,Hamden,2011-11-09,15:53:00,State
1953042,Thompson,2011-11-02,13:28:00,State
1953043,East Hartford,2011-11-14,18:27:00,USRoute
1953044,Eastford,2011-11-16,5:53:00,Local
1953045,South Windsor,2011-11-20,1:52:00,Interstate
1953046,New Haven,2011-11-19,0:26:00,State
1953047,Columbia,2011-11-18,19:30:00,USRoute
1953048,Fairfield,2011-11-21,11:26:00,State
1953049,Fairfield,2011-08-22,15:41:00,Local
1953050,East Lyme,2011-10-06,4:17:00,Interstate
1953051,Bridgeport,2011-10-13,17:20:00,Local
1953052,Stratford,2011-11-15,22:18:00,State
1953053,Danbury,2011-11-22,17:39:00,Local
1953054,Farmington,2011-11-23,9:12:00,USRoute
1953055,East Hartford,2011-11-26,3:37:00,State
1953056,Marlborough,2011-11-26,14:26:00,State
1953057,Waterbury,2011-07-12,20:50:00,State
1953058,Winchester,2011-12-02,16:40:00,State
1953059,Durham,2011-12-07,16:54:00,State
1953060,New Haven,2011-12-10,2:58:00,Interstate
1953061,Canaan,2011-12-12,12:50:00,State
1953062,Stamford,2011-12-15,9:46:00,State
1953063,Shelton,2011-12-18,1:31:00,State
1953064,Shelton,2011-12-18,5:00:00,State
1953065,Berlin,2011-12-19,16:13:00,State
1953066,Norwalk,2011-12-23,0:34:00,USRoute
1953067,Orange,2011-12-21,16:58:00,Interstate
1953068,New Canaan,2011-12-22,22:26:00,Local
1953069,Redding,2011-12-25,12:40:00,Local
1953070,East Hampton,2011-12-25,20:00:00,Local
1953071,Bolton,2011-12-26,6:14:00,USRoute
1953072,Torrington,2011-12-16,22:32:00,Local
1953073,Glastonbury,2011-12-28,15:53:00,State
1953074,Stratford,2011-12-29,9:16:00,State
1953075,Trumbull,2011-12-29,17:28:00,State
1953076,Danbury,2011-12-19,20:18:00,USRoute
1953077,Wethersfield,2011-07-24,5:37:00,State
1953078,Trumbull,2011-09-06,10:09:00,Local
1953079,Bridgeport,2011-12-06,19:07:00,State
1953080,Bridgeport,2011-08-13,0:49:00,Local
1953081,Fairfield,2011-09-22,23:00:00,State
1953082,Groton,2011-12-06,14:33:00,USRoute
1953083,Darien,2011-11-16,17:30:00,State
1953084,Thomaston,2011-11-27,11:12:00,State
1953085,Norwalk,2011-10-09,4:47:00,State
1953086,Waterbury,2011-09-21,18:22:00,Local
1953087,New Britain,2011-04-17,2:31:00,Local
1953088,New Canaan,2011-08-27,7:07:00,State
1953089,Waterbury,2011-08-31,16:48:00,Local
1953090,Meriden,2011-05-14,3:10:00,Local
1953091,Greenwich,2011-07-14,21:17:00,Interstate
2031316,Westport,2012-01-01,3:23:00,Interstate
2031317,Plainfield,2012-01-01,2:12:00,Local
2031318,Manchester,2012-01-05,20:20:00,Local
2031319,Vernon,2012-01-12,5:13:00,Interstate
2031320,East Granby,2012-01-17,11:22:00,State
2031321,Orange,2012-01-15,22:22:00,Local
2031322,Plainfield,2012-01-23,12:17:00,Local
2031323,Haddam,2012-01-13,22:23:00,Local
2031324,Hebron,2012-01-27,0:05:00,State
2031325,Waterbury,2012-02-01,17:59:00,State
2031326,Mansfield,2012-02-05,2:57:00,State
2031327,New Britain,2012-02-07,1:04:00,Local
2031328,Cromwell,2012-02-12,15:16:00,Interstate
2031329,Torrington,2012-02-13,21:06:00,State
2031330,Enfield,2012-02-14,1:03:00,State
2031331,Essex,2012-02-19,4:47:00,State
2031332,Waterbury,2012-02-20,23:02:00,Interstate
2031333,Barkhamsted,2012-02-12,18:10:00,Local
2031334,Stamford,2012-02-23,7:36:00,Local
2031335,Cheshire,2012-02-28,15:10:00,Local
2031336,Lebanon,2012-02-24,21:02:00,Local
2031337,Hartford,2012-02-09,5:49:00,Local
2031338,Norwalk,2012-02-05,18:13:00,USRoute
2031339,Bloomfield,2012-02-18,9:28:00,Local
2031340,New Milford,2012-02-23,15:40:00,USRoute
2031341,Hartford,2012-02-26,2:11:00,Local
2031342,Hartford,2012-02-15,0:23:00,Local
2031343,Trumbull,2012-01-15,19:47:00,State
2031344,Marlborough,2012-01-30,14:58:00,Local
2031345,Farmington,2012-03-07,5:45:00,USRoute
2031346,Fairfield,2012-03-07,17:22:00,Local
2031347,Montville,2012-03-09,21:17:00,Interstate
2031348,Oxford,2012-03-09,23:47:00,Local
2031349,Bristol,2012-02-16,17:26:00,State
2031350,Mansfield,2012-03-14,14:59:00,USRoute
2031351,Fairfield,2012-03-17,6:22:00,State
2031352,Danbury,2012-03-18,21:21:00,Local
2031353,West Haven,2012-03-18,21:11:00,Interstate
2031354,Farmington,2012-01-18,9:39:00,State
2031355,Trumbull,2012-02-15,15:19:00,State
2031356,East Windsor,2012-02-17,13:47:00,USRoute
2031357,Hartford,2012-03-17,4:39:00,Local
2031358,North Haven,2012-03-22,12:05:00,Local
2031359,Waterbury,2012-03-22,14:28:00,State
2031360,Berlin,2012-03-23,8:37:00,State
2031361,Norwalk,2012-03-24,9:32:00,State
2031362,Middletown,2012-03-28,20:05:00,State
2031363,Suffield,2012-03-28,7:55:00,State
2031364,East Haven,2012-04-02,12:14:00,State
2031365,New Canaan,2012-04-06,19:02:00,State
2031366,New Britain,2012-04-07,20:13:00,Local
2031367,Union,2012-04-07,3:23:00,Interstate
2031368,North Haven,2012-04-08,21:28:00,State
2031369,Vernon,2012-04-09,21:28:00,Interstate
2031370,Hartford,2012-04-11,13:24:00,Local
2031371,Torrington,2012-04-12,0:52:00,Local
2031372,East Granby,2012-04-14,18:27:00,State
2031373,Groton,2012-04-14,23:34:00,State
2031374,North Haven,2012-04-18,4:51:00,Interstate
2031375,North Haven,2012-04-20,16:20:00,Interstate
2031376,Bristol,2012-04-21,8:37:00,Local
2031377,Bethel,2012-04-24,10:39:00,USRoute
2031378,Stratford,2012-04-24,20:43:00,Local
2031379,Berlin,2012-04-16,7:25:00,State
2031380,Norwalk,2012-04-19,15:36:00,USRoute
2031381,New Haven,2012-04-16,14:26:00,Local
2031382,Woodbridge,2012-04-26,16:36:00,State
2031383,Wethersfield,2012-04-06,14:38:00,State
2031384,Colchester,2012-03-19,11:16:00,Local
2031385,Marlborough,2012-04-28,16:15:00,State
2031386,Naugatuck,2012-04-28,21:56:00,State
2031387,West Haven,2012-04-25,17:23:00,State
2031388,New Haven,2012-05-09,3:39:00,Interstate
2031389,Montville,2012-05-09,12:23:00,Interstate
2031390,Salisbury,2012-05-07,16:25:00,State
2031391,Killingworth,2012-05-13,3:58:00,State
2031392,Bozrah,2012-05-17,15:06:00,State
2031393,Ellington,2012-05-20,20:50:00,State
2031394,Enfield,2012-05-13,11:26:00,State
2031395,Stratford,2012-05-05,22:02:00,USRoute
2031396,Monroe,2012-04-20,12:00:00,Local
2031397,Waterbury,2012-05-27,4:05:00,State
2031398,Shelton,2012-05-29,16:20:00,State
2031399,Rocky Hill,2012-05-24,13:01:00,Local
2031400,Torrington,2012-05-19,10:55:00,Local
2031401,Weston,2012-05-06,16:38:00,State
2031402,Meriden,2012-05-26,1:54:00,Local
2031403,Milford,2012-05-31,1:28:00,Local
2031404,Columbia,2012-06-01,11:48:00,Local
2031405,Watertown,2012-06-03,16:25:00,State
2031406,East Lyme,2012-06-05,2:20:00,Interstate
2031407,Watertown,2012-06-07,23:37:00,State
2031408,Westport,2012-06-07,23:43:00,Interstate
2031409,Old Saybrook,2012-06-01,22:35:00,USRoute
2031410,Rocky Hill,2012-06-11,21:26:00,Interstate
2031411,Norwich,2012-06-16,15:08:00,Local
2031412,Hartford,2012-06-12,22:59:00,Interstate
2031413,New Britain,2012-06-21,15:44:00,Local
2031414,Bloomfield,2012-07-04,20:16:00,State
2031415,Berlin,2012-07-07,22:52:00,State
2031416,East Lyme,2012-07-08,1:10:00,State
2031417,Torrington,2012-07-08,10:44:00,State
2031418,Kent,2012-07-08,13:24:00,USRoute
2031419,New Britain,2012-07-02,22:12:00,Local
2031420,East Hartford,2012-07-07,0:59:00,Interstate
2031421,Brooklyn,2012-07-09,6:32:00,USRoute
2031422,Farmington,2012-07-09,12:32:00,State
2031423,Farmington,2012-07-14,17:52:00,Interstate
2031424,Norwalk,2012-07-15,3:40:00,Interstate
2031425,West Haven,2012-07-17,15:12:00,Local
2031426,Shelton,2012-07-08,19:12:00,State
2031427,Norwich,2012-07-21,10:17:00,Interstate
2031428,Torrington,2012-06-27,18:27:00,State
2031429,East Windsor,2012-06-30,23:18:00,State
2031430,New Milford,2012-07-02,15:25:00,USRoute
2031431,Hartford,2012-07-13,0:46:00,USRoute
2031432,North Branford,2012-07-22,11:14:00,State
2031433,Suffield,2012-07-22,12:51:00,State
2031434,Middlefield,2012-07-23,10:42:00,State
2031435,Guilford,2012-07-28,3:59:00,USRoute
2031436,Shelton,2012-07-28,16:51:00,State
2031437,West Haven,2012-07-29,17:10:00,Local
2031438,Enfield,2012-07-30,0:08:00,Interstate
2031439,Tolland,2012-07-30,3:28:00,State
2031440,Waterbury,2012-06-15,9:40:00,Local
2031441,Newington,2012-07-05,13:24:00,State
2031442,Hartford,2012-07-28,2:26:00,Local
2031443,Wethersfield,2012-07-28,9:44:00,Local
2031444,East Haven,2012-07-30,11:49:00,Local
2031445,Westport,2012-08-04,4:49:00,Interstate
2031446,Stamford,2012-08-04,15:20:00,Local
2031447,Trumbull,2012-08-07,0:36:00,State
2031448,Waterbury,2012-01-22,13:26:00,State
2031449,Danbury,2012-08-10,2:32:00,Local
2031450,Manchester,2012-08-14,11:30:00,USRoute
2031451,Redding,2012-08-17,15:32:00,USRoute
2031452,Groton,2012-08-20,17:53:00,State
2031453,Bridgeport,2012-08-26,5:22:00,State
2031454,Milford,2012-08-28,23:33:00,Interstate
2031455,Ridgefield,2012-08-13,23:30:00,Local
2031456,Waterbury,2012-08-16,12:57:00,State
2031457,Waterbury,2012-08-18,1:26:00,Local
2031458,North Haven,2012-08-29,17:12:00,State
2031459,East Hartford,2012-08-30,23:25:00,Local
2031460,Hartford,2012-09-01,2:29:00,Local
2031461,Enfield,2012-09-02,2:23:00,Local
2031462,Vernon,2012-09-02,2:35:00,Interstate
2031463,Enfield,2012-09-02,18:20:00,USRoute
2031464,West Haven,2012-09-03,18:26:00,Local
2031465,Meriden,2012-09-04,20:22:00,USRoute
2031466,Somers,2012-09-10,23:50:00,Local
2031467,Windsor,2012-09-07,0:46:00,State
2031468,Monroe,2012-09-10,9:39:00,State
2031469,New Haven,2012-09-08,1:35:00,State
2031470,Waterbury,2012-09-17,12:23:00,Local
2031471,East Hartford,2012-09-19,22:47:00,Interstate
2031472,Somers,2012-09-15,18:45:00,Local
2031473,Colchester,2012-09-20,18:59:00,State
2031474,Fairfield,2012-09-22,0:00:00,State
2031475,Greenwich,2012-09-26,7:28:00,State
2031476,Windsor,2012-09-27,8:55:00,Interstate
2031477,Waterbury,2012-09-28,16:54:00,Interstate
2031478,Mansfield,2012-10-03,7:11:00,Local
2031479,Orange,2012-09-30,14:27:00,Local
2031480,Fairfield,2012-10-11,14:00:00,Local
2031481,Meriden,2012-10-13,16:58:00,Interstate
2031482,Tolland,2012-10-15,4:46:00,State
2031483,Wethersfield,2012-10-09,18:39:00,Local
2031484,North Canaan,2012-10-13,3:08:00,Local
2031485,Hartford,2012-10-18,6:14:00,Interstate
2031486,Franklin,2012-10-18,17:12:00,State
2031487,New Milford,2012-09-24,15:04:00,Local
2031488,Vernon,2012-10-21,18:11:00,State
2031489,Salem,2012-10-21,20:16:00,State
2031490,New Haven,2012-10-21,23:05:00,Interstate
2031491,North Haven,2012-07-31,14:30:00,Local
2031492,East Hampton,2012-10-27,17:41:00,State
2031493,Seymour,2012-10-31,1:07:00,State
2031494,New Haven,2012-10-13,1:17:00,State
2031495,Trumbull,2012-10-26,1:49:00,State
2031496,Watertown,2012-10-28,16:18:00,State
2031497,Seymour,2012-10-25,19:35:00,Local
2031498,Waterford,2012-11-02,18:11:00,Interstate
2031499,North Haven,2012-11-03,2:21:00,Interstate
2031500,Middletown,2012-11-03,18:22:00,State
2031501,Lebanon,2012-11-07,12:05:00,Local
2031502,East Granby,2012-11-07,15:41:00,State
2031503,Canterbury,2012-11-10,6:51:00,State
2031504,Middletown,2012-11-11,16:34:00,Interstate
2031505,Durham,2012-11-14,17:58:00,State
2031506,Waterbury,2012-05-02,11:22:00,Interstate
2031507,East Hartford,2012-11-16,18:08:00,Interstate
2031508,Griswold,2012-11-17,17:03:00,State
2031509,Washington,2012-11-17,13:46:00,State
2031510,Newtown,2012-11-17,13:14:00,Interstate
2031511,Windsor,2012-11-17,2:43:00,Interstate
2031512,Hamden,2012-11-17,21:42:00,State
2031513,Harwinton,2012-10-05,17:17:00,Local
2031514,East Hartford,2012-10-03,20:10:00,USRoute
2031515,Middlebury,2012-11-20,16:12:00,Interstate
2031516,Southington,2012-11-24,14:15:00,Interstate
2031517,Beacon Falls,2012-11-25,2:23:00,State
2031518,North Haven,2012-11-25,22:02:00,Interstate
2031519,Glastonbury,2012-11-27,10:08:00,State
2031520,Brookfield,2012-11-27,17:07:00,Local
2031521,Newtown,2012-11-28,17:21:00,State
2031522,Watertown,2012-11-21,16:33:00,USRoute
2031523,Norwalk,2012-10-22,19:39:00,State
2031524,Waterbury,2012-10-22,23:28:00,State
2031525,Derby,2012-10-24,14:45:00,State
2031526,Newington,2012-12-01,0:23:00,State
2031527,Fairfield,2012-12-01,2:17:00,Interstate
2031528,Montville,2012-12-05,15:04:00,Local
2031529,Middletown,2012-12-07,17:45:00,Local
2031530,Franklin,2012-12-09,7:35:00,State
2031531,Milford,2012-12-09,0:57:00,USRoute
2031532,Bridgeport,2012-12-07,20:37:00,Local
2031533,Bridgeport,2012-12-07,17:00:00,USRoute
2031534,Old Lyme,2012-12-11,21:08:00,Interstate
2031535,New Britain,2012-12-12,7:36:00,Local
2031536,Fairfield,2012-12-12,22:44:00,Interstate
2031537,Hartford,2012-12-15,12:42:00,Local
2031538,Rocky Hill,2012-12-16,3:32:00,Interstate
2031539,Stafford,2012-12-17,22:27:00,State
2031540,Middletown,2012-12-18,13:39:00,State
2031541,Bristol,2012-11-30,10:18:00,Local
2031542,Southington,2012-12-22,23:26:00,Interstate
2031543,Trumbull,2012-12-25,0:23:00,State
2031544,Meriden,2012-12-26,2:10:00,State
2031545,Greenwich,2012-12-20,23:01:00,Interstate
2031546,Guilford,2012-12-22,15:38:00,Interstate
2031547,Middletown,2012-12-24,23:14:00,Interstate
2031548,Farmington,2012-08-12,17:54:00,Local
2031549,East Lyme,2012-10-24,1:00:00,Interstate
2031550,Sprague,2012-11-27,0:47:00,State
2031551,Farmington,2012-12-29,14:14:00,State
2031552,Redding,2012-12-30,13:21:00,Local
2031553,Hartford,2012-12-17,22:34:00,Local
2031554,Wilton,2012-12-23,8:41:00,Local
2031555,Wilton,2012-12-26,18:44:00,State
2031556,Suffield,2012-04-05,16:37:00,State
2031557,Waterbury,2012-12-02,19:00:00,Local
2031558,Norwalk,2012-10-27,16:51:00,Local
2031559,Waterbury,2012-12-21,8:19:00,Local
2031560,Stamford,2012-12-28,23:08:00,USRoute
2126831,New Haven,2013-01-07,13:53:00,Local
2126832,Killingly,2013-01-11,13:48:00,Interstate
2126833,North Haven,2013-01-23,18:45:00,State
2126834,Manchester,2013-01-15,6:09:00,Local
2126835,Colchester,2013-01-22,7:52:00,State
2126836,Waterbury,2013-01-21,23:58:00,State
2126837,Killingly,2013-01-25,13:27:00,Local
2126838,Canaan,2013-01-26,0:31:00,USRoute
2126839,Middlebury,2013-01-26,2:23:00,Interstate
2126840,Norwich,2013-01-26,9:46:00,Interstate
2126841,Harwinton,2013-01-27,0:44:00,State
2126842,Oxford,2013-01-28,7:19:00,State
2126843,Norwalk,2013-02-04,0:17:00,State
2126844,West Haven,2013-02-03,2:48:00,Local
2126845,Bridgeport,2013-01-23,14:00:00,Local
2126846,Guilford,2013-01-24,23:41:00,Local
2126847,Prospect,2013-02-08,20:35:00,Local
2126848,Danbury,2013-02-12,21:26:00,Local
2126849,Windsor,2013-01-30,18:25:00,Interstate
2126850,Milford,2013-02-11,11:08:00,USRoute
2126851,Shelton,2013-02-18,9:26:00,Local
2126852,Griswold,2013-02-24,11:24:00,State
2126853,Norwich,2013-02-27,8:23:00,State
2126854,Bloomfield,2013-03-02,3:49:00,State
2126855,Westport,2013-03-02,18:04:00,USRoute
2126856,Norwich,2013-03-05,14:01:00,State
2126857,Stamford,2013-03-05,16:36:00,Local
2126858,Milford,2013-03-05,23:40:00,Local
2126859,Stratford,2013-03-08,20:57:00,Local
2126860,Willington,2013-03-09,20:30:00,Interstate
2126861,West Hartford,2013-03-09,10:37:00,Local
2126862,Mansfield,2013-03-17,20:44:00,State
2126863,Salem,2013-03-20,5:46:00,State
2126864,Berlin,2013-03-19,13:41:00,State
2126865,Putnam,2013-03-21,14:10:00,Local
2126866,Franklin,2013-03-23,1:03:00,State
2126867,New Britain,2013-03-23,1:31:00,State
2126868,Cheshire,2013-03-24,1:10:00,Local
2126869,Windsor,2013-03-26,10:03:00,Interstate
2126870,Plainfield,2013-03-31,13:47:00,Local
2126871,Waterbury,2013-04-06,2:07:00,State
2126872,Brookfield,2013-04-07,1:00:00,USRoute
2126873,Danbury,2013-04-07,7:10:00,Interstate
2126874,Bridgeport,2013-04-07,13:45:00,USRoute
2126875,Old Saybrook,2013-04-17,15:22:00,State
2126876,Avon,2013-04-18,2:03:00,Local
2126877,Norwich,2013-04-18,11:38:00,Interstate
2126878,Pomfret,2013-04-20,0:31:00,State
2126879,Preston,2013-04-20,2:01:00,State
2126880,New Haven,2013-04-19,21:04:00,Local
2126881,Woodbridge,2013-04-21,23:34:00,State
2126882,Darien,2013-04-25,4:12:00,Interstate
2126883,Bloomfield,2013-04-13,6:47:00,Local
2126884,Lyme,2013-04-28,18:39:00,Local
2126885,North Canaan,2013-04-27,0:17:00,USRoute
2126886,Thompson,2013-04-28,20:17:00,State
2126887,New Fairfield,2013-04-27,15:31:00,Local
2126888,Stamford,2013-04-28,18:46:00,Local
2126889,West Haven,2013-05-05,16:19:00,Interstate
2126890,Hebron,2013-05-04,0:47:00,State
2126891,Hamden,2013-05-03,11:38:00,State
2126892,Sterling,2013-05-03,19:37:00,State
2126893,Waterbury,2013-05-05,18:02:00,Local
2126894,Simsbury,2013-05-08,0:42:00,Local
2126895,Old Lyme,2013-05-09,4:14:00,USRoute
2126896,Windsor,2013-05-10,10:30:00,Local
2126897,New Britain,2013-05-10,6:35:00,State
2126898,Farmington,2013-05-10,22:31:00,State
2126899,Hebron,2013-05-11,3:40:00,State
2126900,Windsor Locks,2013-05-11,22:37:00,State
2126901,Old Lyme,2013-04-24,12:19:00,State
2126902,Berlin,2013-05-14,21:35:00,Local
2126903,Fairfield,2013-05-18,4:36:00,State
2126904,Waterbury,2013-05-18,18:40:00,Local
2126905,West Hartford,2013-05-26,1:39:00,Interstate
2126906,South Windsor,2013-05-25,19:43:00,Local
2126907,North Stonington,2013-05-26,19:16:00,State
